time_stamp,acc_x,acc_y,acc_z
1.24,-15872.0,-4096.0,2432.0
1.2425,-15872.0,-4160.0,2368.0
1.245,-15872.0,-4096.0,2432.0
1.2475,-15808.0,-4096.0,2368.0
1.25,-15808.0,-4096.0,2368.0
1.2525,-15808.0,-4096.0,2368.0
1.255,-15872.0,-4096.0,2304.0
1.2575,-15872.0,-4096.0,2304.0
1.26,-15744.0,-4096.0,2368.0
1.2625,-15744.0,-4032.0,2368.0
1.265,-15744.0,-4032.0,2368.0
1.2675,-15808.0,-4032.0,2368.0
1.27,-15808.0,-4032.0,2368.0
1.2725,-15808.0,-4096.0,2432.0
1.275,-15808.0,-4096.0,2304.0
1.2775,-15872.0,-4032.0,2368.0
1.28,-15808.0,-4032.0,2304.0
1.2825,-15808.0,-4032.0,2368.0
1.285,-15808.0,-4096.0,2368.0
1.2875,-15808.0,-4096.0,2304.0
1.29,-15808.0,-4032.0,2368.0
1.2925,-15808.0,-4032.0,2304.0
1.295,-15872.0,-4032.0,2368.0
1.2975,-15808.0,-4096.0,2240.0
1.3,-15872.0,-4096.0,2368.0
1.3025,-15872.0,-4096.0,2432.0
1.305,-15872.0,-4032.0,2368.0
1.3075,-15872.0,-4032.0,2304.0
1.31,-15872.0,-4032.0,2304.0
1.3125,-15872.0,-4096.0,2240.0
1.315,-15872.0,-4096.0,2240.0
1.3175,-15872.0,-4032.0,2368.0
1.32,-15936.0,-4096.0,2432.0
1.3225,-15936.0,-4032.0,2368.0
1.325,-15872.0,-4096.0,2240.0
1.3275,-15936.0,-4096.0,2304.0
1.33,-15936.0,-4096.0,2304.0
1.3325,-15936.0,-4096.0,2304.0
1.335,-15936.0,-4096.0,2304.0
1.3375,-15936.0,-4160.0,2304.0
1.34,-15936.0,-4096.0,2304.0
1.3425,-15872.0,-4096.0,2368.0
1.345,-15936.0,-4096.0,2368.0
1.3475,-15872.0,-4096.0,2432.0
1.35,-15872.0,-4096.0,2432.0
1.3525,-15872.0,-4096.0,2368.0
1.355,-15872.0,-4096.0,2368.0
1.3575,-15872.0,-4096.0,2368.0
1.36,-15808.0,-4096.0,2304.0
1.3625,-15808.0,-4096.0,2304.0
1.365,-15808.0,-4096.0,2304.0
1.3675,-15808.0,-4160.0,2240.0
1.37,-15808.0,-4096.0,2304.0
1.3725,-15872.0,-4032.0,2304.0
1.375,-15872.0,-4032.0,2304.0
1.3775,-15872.0,-4096.0,2368.0
1.38,-15872.0,-4160.0,2368.0
1.3825,-15872.0,-4160.0,2368.0
