time_stamp,acc_x,acc_y,acc_z
1.4025,-15552.0,-3840.0,4480.0
1.405,-15552.0,-3840.0,4416.0
1.4075,-15552.0,-3776.0,4352.0
1.41,-15488.0,-3776.0,4416.0
1.4125,-15488.0,-3776.0,4416.0
1.415,-15488.0,-3776.0,4480.0
1.4175,-15552.0,-3776.0,4480.0
1.42,-15488.0,-3712.0,4480.0
1.4225,-15488.0,-3712.0,4416.0
1.425,-15488.0,-3648.0,4416.0
1.4275,-15488.0,-3712.0,4480.0
1.43,-15488.0,-3648.0,4480.0
1.4325,-15488.0,-3648.0,4480.0
1.435,-15616.0,-3648.0,4416.0
1.4375,-15616.0,-3584.0,4416.0
1.44,-15616.0,-3712.0,4544.0
1.4425,-15616.0,-3648.0,4416.0
1.445,-15680.0,-3648.0,4544.0
1.4475,-15616.0,-3584.0,4480.0
1.45,-15616.0,-3520.0,4416.0
1.4525,-15552.0,-3456.0,4288.0
1.455,-15552.0,-3520.0,4352.0
1.4575,-15616.0,-3520.0,4352.0
1.46,-15616.0,-3520.0,4352.0
1.4625,-15680.0,-3456.0,4352.0
1.465,-15744.0,-3520.0,4352.0
1.4675,-15744.0,-3456.0,4288.0
1.47,-15808.0,-3456.0,4288.0
1.4725,-15808.0,-3392.0,4288.0
1.475,-15808.0,-3456.0,4224.0
1.4775,-15872.0,-3456.0,4224.0
1.48,-15936.0,-3520.0,4288.0
1.4825,-16000.0,-3520.0,4224.0
1.485,-16000.0,-3456.0,4224.0
1.4875,-16128.0,-3456.0,4224.0
1.49,-16064.0,-3520.0,4224.0
1.4925,-16192.0,-3520.0,4288.0
1.495,-16192.0,-3584.0,4288.0
1.4975,-16192.0,-3520.0,4288.0
1.5,-16192.0,-3584.0,4288.0
1.5025,-16256.0,-3584.0,4288.0
1.505,-16320.0,-3520.0,4288.0
1.5075,-16384.0,-3520.0,4224.0
1.51,-16448.0,-3520.0,4224.0
1.5125,-16512.0,-3520.0,4224.0
1.515,-16512.0,-3520.0,4224.0
1.5175,-16448.0,-3520.0,4288.0
1.52,-16512.0,-3584.0,4352.0
1.5225,-16448.0,-3456.0,4416.0
1.525,-16448.0,-3456.0,4224.0
1.5275,-16448.0,-3456.0,4160.0
1.53,-16448.0,-3392.0,4224.0
1.5325,-16512.0,-3456.0,4352.0
1.535,-16384.0,-3456.0,4288.0
1.5375,-16384.0,-3392.0,4224.0
1.54,-16320.0,-3456.0,4352.0
1.5425,-16192.0,-3392.0,4288.0
1.545,-16128.0,-3328.0,4224.0
1.5475,-16192.0,-3392.0,4352.0
1.55,-16128.0,-3392.0,4352.0
1.5525,-16128.0,-3328.0,4288.0
1.555,-16064.0,-3392.0,4288.0
1.5575,-16000.0,-3328.0,4416.0
1.56,-16000.0,-3328.0,4288.0
1.5625,-15872.0,-3200.0,4288.0
1.565,-15936.0,-3264.0,4288.0
1.5675,-15936.0,-3200.0,4288.0
1.57,-15872.0,-3200.0,4288.0
1.5725,-15808.0,-3200.0,4288.0
1.575,-15808.0,-3200.0,4288.0
1.5775,-15744.0,-3200.0,4352.0
1.58,-15744.0,-3136.0,4352.0
1.5825,-15744.0,-3136.0,4288.0
1.585,-15680.0,-3072.0,4288.0
1.5875,-15616.0,-3136.0,4352.0
1.59,-15616.0,-3072.0,4352.0
1.5925,-15552.0,-3008.0,4352.0
1.595,-15488.0,-3072.0,4288.0
1.5975,-15488.0,-3072.0,4288.0
1.6,-15488.0,-3008.0,4416.0
1.6025,-15488.0,-3008.0,4352.0
1.605,-15360.0,-2944.0,4288.0
1.6075,-15360.0,-2944.0,4288.0
1.61,-15360.0,-2944.0,4224.0
1.6125,-15424.0,-3008.0,4224.0
